,device_uuid,date,feature1,feature2,feature3,user_registered,country,platform
626,170a453b-5283-460b-9166-93cb26917de1,2017-06-01,11.0,8.8,6.6,True,NL,iOS
627,170a453b-5283-460b-9166-93cb26917de1,2017-07-01,5.0,4.0,3.0,True,NL,iOS
628,170a453b-5283-460b-9166-93cb26917de1,2017-08-01,13.0,10.4,7.8,True,NL,iOS
629,d018aa1c-de69-444a-a3dd-886295b86ff8,2016-05-01,8.0,6.4,4.8,True,AU,iOS
630,d018aa1c-de69-444a-a3dd-886295b86ff8,2016-06-01,3.0,2.4000000000000004,1.7999999999999998,True,AU,iOS
631,d018aa1c-de69-444a-a3dd-886295b86ff8,2016-07-01,9.0,7.2,5.3999999999999995,True,AU,iOS
632,d018aa1c-de69-444a-a3dd-886295b86ff8,2016-08-01,10.0,8.0,6.0,True,AU,iOS
633,d018aa1c-de69-444a-a3dd-886295b86ff8,2016-09-01,6.0,4.800000000000001,3.5999999999999996,True,AU,iOS
634,d018aa1c-de69-444a-a3dd-886295b86ff8,2016-10-01,1.0,0.8,0.6,True,AU,iOS
635,d018aa1c-de69-444a-a3dd-886295b86ff8,2016-11-01,6.0,4.800000000000001,3.5999999999999996,True,AU,iOS
636,d018aa1c-de69-444a-a3dd-886295b86ff8,2016-12-01,6.0,4.800000000000001,3.5999999999999996,True,AU,iOS
637,d018aa1c-de69-444a-a3dd-886295b86ff8,2017-01-01,2.0,1.6,1.2,True,AU,iOS
638,d018aa1c-de69-444a-a3dd-886295b86ff8,2017-02-01,8.0,6.4,4.8,True,AU,iOS
639,d018aa1c-de69-444a-a3dd-886295b86ff8,2017-03-01,11.0,8.8,6.6,True,AU,iOS
640,d018aa1c-de69-444a-a3dd-886295b86ff8,2017-04-01,9.0,7.2,5.3999999999999995,True,AU,iOS
641,d018aa1c-de69-444a-a3dd-886295b86ff8,2017-05-01,8.0,6.4,4.8,True,AU,iOS
642,d018aa1c-de69-444a-a3dd-886295b86ff8,2017-06-01,4.0,3.2,2.4,True,AU,iOS
643,d018aa1c-de69-444a-a3dd-886295b86ff8,2017-07-01,12.0,9.600000000000001,7.199999999999999,True,AU,iOS
644,6317e30f-4892-4b17-b71c-0c2d8af400ec,2016-06-01,7.0,5.6000000000000005,4.2,True,AU,Android
645,6317e30f-4892-4b17-b71c-0c2d8af400ec,2016-07-01,8.0,6.4,4.8,True,AU,Android
646,6317e30f-4892-4b17-b71c-0c2d8af400ec,2016-08-01,9.0,7.2,5.3999999999999995,True,AU,Android
647,1c781e63-f70b-433e-af03-8c9d27141af7,2016-04-01,13.0,10.4,7.8,True,NL,iOS
648,1c781e63-f70b-433e-af03-8c9d27141af7,2016-05-01,3.0,2.4000000000000004,1.7999999999999998,True,NL,iOS
649,1c781e63-f70b-433e-af03-8c9d27141af7,2016-06-01,12.0,9.600000000000001,7.199999999999999,True,NL,iOS
650,1c781e63-f70b-433e-af03-8c9d27141af7,2016-07-01,10.0,8.0,6.0,True,NL,iOS
651,1c781e63-f70b-433e-af03-8c9d27141af7,2016-08-01,8.0,6.4,4.8,True,NL,iOS
652,1c781e63-f70b-433e-af03-8c9d27141af7,2016-09-01,2.0,1.6,1.2,True,NL,iOS
653,1c781e63-f70b-433e-af03-8c9d27141af7,2016-10-01,5.0,4.0,3.0,True,NL,iOS
654,1c781e63-f70b-433e-af03-8c9d27141af7,2016-11-01,1.0,0.8,0.6,True,NL,iOS
655,1c781e63-f70b-433e-af03-8c9d27141af7,2016-12-01,4.0,3.2,2.4,True,NL,iOS
656,1c781e63-f70b-433e-af03-8c9d27141af7,2017-01-01,8.0,6.4,4.8,True,NL,iOS
657,1c781e63-f70b-433e-af03-8c9d27141af7,2017-02-01,10.0,8.0,6.0,True,NL,iOS
658,1c781e63-f70b-433e-af03-8c9d27141af7,2017-03-01,7.0,5.6000000000000005,4.2,True,NL,iOS
659,1c781e63-f70b-433e-af03-8c9d27141af7,2017-04-01,1.0,0.8,0.6,True,NL,iOS
660,1c781e63-f70b-433e-af03-8c9d27141af7,2017-05-01,12.0,9.600000000000001,7.199999999999999,True,NL,iOS
661,1c781e63-f70b-433e-af03-8c9d27141af7,2017-06-01,7.0,5.6000000000000005,4.2,True,NL,iOS
662,1c781e63-f70b-433e-af03-8c9d27141af7,2017-07-01,11.0,8.8,6.6,True,NL,iOS
663,1c781e63-f70b-433e-af03-8c9d27141af7,2017-08-01,11.0,8.8,6.6,True,NL,iOS
664,9af2f07a-a906-4837-9cb2-16563093daba,2016-03-01,13.0,10.4,7.8,True,NL,Android
665,9af2f07a-a906-4837-9cb2-16563093daba,2016-04-01,12.0,9.600000000000001,7.199999999999999,True,NL,Android
666,9af2f07a-a906-4837-9cb2-16563093daba,2016-05-01,6.0,4.800000000000001,3.5999999999999996,True,NL,Android
667,9af2f07a-a906-4837-9cb2-16563093daba,2016-06-01,11.0,8.8,6.6,True,NL,Android
668,9af2f07a-a906-4837-9cb2-16563093daba,2016-07-01,4.0,3.2,2.4,True,NL,Android
669,9af2f07a-a906-4837-9cb2-16563093daba,2016-08-01,6.0,4.800000000000001,3.5999999999999996,True,NL,Android
670,9af2f07a-a906-4837-9cb2-16563093daba,2016-09-01,1.0,0.8,0.6,True,NL,Android
671,9af2f07a-a906-4837-9cb2-16563093daba,2016-10-01,3.0,2.4000000000000004,1.7999999999999998,True,NL,Android
672,9af2f07a-a906-4837-9cb2-16563093daba,2016-11-01,7.0,5.6000000000000005,4.2,True,NL,Android
673,9af2f07a-a906-4837-9cb2-16563093daba,2016-12-01,6.0,4.800000000000001,3.5999999999999996,True,NL,Android
674,9af2f07a-a906-4837-9cb2-16563093daba,2017-01-01,9.0,7.2,5.3999999999999995,True,NL,Android
675,9af2f07a-a906-4837-9cb2-16563093daba,2017-02-01,13.0,10.4,7.8,True,NL,Android
676,9af2f07a-a906-4837-9cb2-16563093daba,2017-03-01,2.0,1.6,1.2,True,NL,Android
677,9af2f07a-a906-4837-9cb2-16563093daba,2017-04-01,5.0,4.0,3.0,True,NL,Android
678,9af2f07a-a906-4837-9cb2-16563093daba,2017-05-01,6.0,4.800000000000001,3.5999999999999996,True,NL,Android
679,9af2f07a-a906-4837-9cb2-16563093daba,2017-06-01,11.0,8.8,6.6,True,NL,Android
680,9af2f07a-a906-4837-9cb2-16563093daba,2017-07-01,1.0,0.8,0.6,True,NL,Android
681,9af2f07a-a906-4837-9cb2-16563093daba,2017-08-01,11.0,8.8,6.6,True,NL,Android
682,17df12b8-1537-4524-becf-51f8f8808c31,2016-06-01,11.0,8.8,6.6,True,NL,iOS
683,17df12b8-1537-4524-becf-51f8f8808c31,2016-07-01,7.0,5.6000000000000005,4.2,True,NL,iOS
684,17df12b8-1537-4524-becf-51f8f8808c31,2016-08-01,8.0,6.4,4.8,True,NL,iOS
685,17df12b8-1537-4524-becf-51f8f8808c31,2016-09-01,10.0,8.0,6.0,True,NL,iOS
686,17df12b8-1537-4524-becf-51f8f8808c31,2016-11-01,13.0,10.4,7.8,True,NL,iOS
687,17df12b8-1537-4524-becf-51f8f8808c31,2016-12-01,11.0,8.8,6.6,True,NL,iOS
688,17df12b8-1537-4524-becf-51f8f8808c31,2017-01-01,13.0,10.4,7.8,True,NL,iOS
689,17df12b8-1537-4524-becf-51f8f8808c31,2017-02-01,12.0,9.600000000000001,7.199999999999999,True,NL,iOS
690,17df12b8-1537-4524-becf-51f8f8808c31,2017-03-01,1.0,0.8,0.6,True,NL,iOS
691,17df12b8-1537-4524-becf-51f8f8808c31,2017-04-01,6.0,4.800000000000001,3.5999999999999996,True,NL,iOS
692,17df12b8-1537-4524-becf-51f8f8808c31,2017-05-01,7.0,5.6000000000000005,4.2,True,NL,iOS
693,17df12b8-1537-4524-becf-51f8f8808c31,2017-06-01,3.0,2.4000000000000004,1.7999999999999998,True,NL,iOS
694,17df12b8-1537-4524-becf-51f8f8808c31,2017-08-01,1.0,0.8,0.6,True,NL,iOS
695,aea2f7f8-31a0-4034-902b-d307765f4715,2016-08-01,1.0,0.8,0.6,True,NL,iOS
696,aea2f7f8-31a0-4034-902b-d307765f4715,2016-09-01,5.0,4.0,3.0,True,NL,iOS
697,aea2f7f8-31a0-4034-902b-d307765f4715,2016-10-01,1.0,0.8,0.6,True,NL,iOS
698,aea2f7f8-31a0-4034-902b-d307765f4715,2016-11-01,10.0,8.0,6.0,True,NL,iOS
699,aea2f7f8-31a0-4034-902b-d307765f4715,2016-12-01,6.0,4.800000000000001,3.5999999999999996,True,NL,iOS
700,aea2f7f8-31a0-4034-902b-d307765f4715,2017-01-01,5.0,4.0,3.0,True,NL,iOS
701,aea2f7f8-31a0-4034-902b-d307765f4715,2017-02-01,6.0,4.800000000000001,3.5999999999999996,True,NL,iOS
702,aea2f7f8-31a0-4034-902b-d307765f4715,2017-03-01,8.0,6.4,4.8,True,NL,iOS
703,aea2f7f8-31a0-4034-902b-d307765f4715,2017-04-01,2.0,1.6,1.2,True,NL,iOS
704,28971c47-ab65-4f64-b3cc-3db0e76dfa4b,2016-09-01,5.0,4.0,3.0,True,NL,Android
705,28971c47-ab65-4f64-b3cc-3db0e76dfa4b,2016-10-01,13.0,10.4,7.8,True,NL,Android
706,cd8b5d05-0d7e-4ae0-ab78-34320d7270c6,2016-04-01,1.0,0.8,0.6,True,NL,iOS
707,cd8b5d05-0d7e-4ae0-ab78-34320d7270c6,2016-05-01,10.0,8.0,6.0,True,NL,iOS
708,e1f97da5-4d35-48ab-b356-d7967f6fc2be,2016-07-01,13.0,10.4,7.8,True,AU,iOS
709,e1f97da5-4d35-48ab-b356-d7967f6fc2be,2016-08-01,13.0,10.4,7.8,True,AU,iOS
710,e1f97da5-4d35-48ab-b356-d7967f6fc2be,2016-09-01,12.0,9.600000000000001,7.199999999999999,True,AU,iOS
711,e1f97da5-4d35-48ab-b356-d7967f6fc2be,2016-10-01,11.0,8.8,6.6,True,AU,iOS
712,e1f97da5-4d35-48ab-b356-d7967f6fc2be,2016-11-01,6.0,4.800000000000001,3.5999999999999996,True,AU,iOS
713,e1f97da5-4d35-48ab-b356-d7967f6fc2be,2016-12-01,1.0,0.8,0.6,True,AU,iOS
714,e1f97da5-4d35-48ab-b356-d7967f6fc2be,2017-01-01,13.0,10.4,7.8,True,AU,iOS
715,e1f97da5-4d35-48ab-b356-d7967f6fc2be,2017-02-01,1.0,0.8,0.6,True,AU,iOS
716,e1f97da5-4d35-48ab-b356-d7967f6fc2be,2017-03-01,9.0,7.2,5.3999999999999995,True,AU,iOS
717,e1f97da5-4d35-48ab-b356-d7967f6fc2be,2017-04-01,6.0,4.800000000000001,3.5999999999999996,True,AU,iOS
718,e1f97da5-4d35-48ab-b356-d7967f6fc2be,2017-05-01,13.0,10.4,7.8,True,AU,iOS
719,e1f97da5-4d35-48ab-b356-d7967f6fc2be,2017-06-01,9.0,7.2,5.3999999999999995,True,AU,iOS
720,e1f97da5-4d35-48ab-b356-d7967f6fc2be,2017-07-01,13.0,10.4,7.8,True,AU,iOS
721,e1f97da5-4d35-48ab-b356-d7967f6fc2be,2017-08-01,9.0,7.2,5.3999999999999995,True,AU,iOS
722,cfed46f9-13a2-4da4-a7ab-ed50e4b63c3f,2016-04-01,13.0,10.4,7.8,False,AU,iOS
723,cfed46f9-13a2-4da4-a7ab-ed50e4b63c3f,2016-05-01,8.0,6.4,4.8,False,AU,iOS
724,cfed46f9-13a2-4da4-a7ab-ed50e4b63c3f,2016-06-01,4.0,3.2,2.4,False,AU,iOS
725,cfed46f9-13a2-4da4-a7ab-ed50e4b63c3f,2016-07-01,3.0,2.4000000000000004,1.7999999999999998,False,AU,iOS
726,cfed46f9-13a2-4da4-a7ab-ed50e4b63c3f,2016-08-01,4.0,3.2,2.4,False,AU,iOS
727,cfed46f9-13a2-4da4-a7ab-ed50e4b63c3f,2016-09-01,13.0,10.4,7.8,False,AU,iOS
728,cfed46f9-13a2-4da4-a7ab-ed50e4b63c3f,2016-10-01,1.0,0.8,0.6,False,AU,iOS
729,cfed46f9-13a2-4da4-a7ab-ed50e4b63c3f,2016-11-01,9.0,7.2,5.3999999999999995,False,AU,iOS
730,cfed46f9-13a2-4da4-a7ab-ed50e4b63c3f,2016-12-01,1.0,0.8,0.6,False,AU,iOS
731,cfed46f9-13a2-4da4-a7ab-ed50e4b63c3f,2017-01-01,5.0,4.0,3.0,False,AU,iOS
732,cfed46f9-13a2-4da4-a7ab-ed50e4b63c3f,2017-02-01,6.0,4.800000000000001,3.5999999999999996,False,AU,iOS
733,cfed46f9-13a2-4da4-a7ab-ed50e4b63c3f,2017-03-01,13.0,10.4,7.8,False,AU,iOS
734,cfed46f9-13a2-4da4-a7ab-ed50e4b63c3f,2017-04-01,7.0,5.6000000000000005,4.2,False,AU,iOS
735,cfed46f9-13a2-4da4-a7ab-ed50e4b63c3f,2017-05-01,4.0,3.2,2.4,False,AU,iOS
736,cfed46f9-13a2-4da4-a7ab-ed50e4b63c3f,2017-06-01,1.0,0.8,0.6,False,AU,iOS
737,cfed46f9-13a2-4da4-a7ab-ed50e4b63c3f,2017-07-01,1.0,0.8,0.6,False,AU,iOS
738,cfed46f9-13a2-4da4-a7ab-ed50e4b63c3f,2017-08-01,7.0,5.6000000000000005,4.2,False,AU,iOS
739,89c06a58-a168-4b04-8c33-6bfa3c30624f,2016-07-01,12.0,9.600000000000001,7.199999999999999,False,NL,Android
740,89c06a58-a168-4b04-8c33-6bfa3c30624f,2016-08-01,2.0,1.6,1.2,False,NL,Android
741,89c06a58-a168-4b04-8c33-6bfa3c30624f,2016-09-01,1.0,0.8,0.6,False,NL,Android
742,89c06a58-a168-4b04-8c33-6bfa3c30624f,2016-10-01,4.0,3.2,2.4,False,NL,Android
743,89c06a58-a168-4b04-8c33-6bfa3c30624f,2016-11-01,12.0,9.600000000000001,7.199999999999999,False,NL,Android
744,89c06a58-a168-4b04-8c33-6bfa3c30624f,2016-12-01,13.0,10.4,7.8,False,NL,Android
745,89c06a58-a168-4b04-8c33-6bfa3c30624f,2017-01-01,8.0,6.4,4.8,False,NL,Android
746,89c06a58-a168-4b04-8c33-6bfa3c30624f,2017-02-01,10.0,8.0,6.0,False,NL,Android
747,89c06a58-a168-4b04-8c33-6bfa3c30624f,2017-03-01,7.0,5.6000000000000005,4.2,False,NL,Android
748,89c06a58-a168-4b04-8c33-6bfa3c30624f,2017-04-01,4.0,3.2,2.4,False,NL,Android
749,89c06a58-a168-4b04-8c33-6bfa3c30624f,2017-05-01,2.0,1.6,1.2,False,NL,Android
750,89c06a58-a168-4b04-8c33-6bfa3c30624f,2017-06-01,8.0,6.4,4.8,False,NL,Android
751,89c06a58-a168-4b04-8c33-6bfa3c30624f,2017-07-01,11.0,8.8,6.6,False,NL,Android
752,89c06a58-a168-4b04-8c33-6bfa3c30624f,2017-08-01,8.0,6.4,4.8,False,NL,Android
753,e098dbca-86db-4ce6-8e83-9fd5d363da5a,2016-02-01,13.0,10.4,7.8,True,NL,iOS
754,e098dbca-86db-4ce6-8e83-9fd5d363da5a,2016-03-01,8.0,6.4,4.8,True,NL,iOS
755,e098dbca-86db-4ce6-8e83-9fd5d363da5a,2016-04-01,8.0,6.4,4.8,True,NL,iOS
756,e098dbca-86db-4ce6-8e83-9fd5d363da5a,2016-05-01,2.0,1.6,1.2,True,NL,iOS
757,e098dbca-86db-4ce6-8e83-9fd5d363da5a,2016-06-01,13.0,10.4,7.8,True,NL,iOS
758,e098dbca-86db-4ce6-8e83-9fd5d363da5a,2016-07-01,12.0,9.600000000000001,7.199999999999999,True,NL,iOS
759,e098dbca-86db-4ce6-8e83-9fd5d363da5a,2016-08-01,7.0,5.6000000000000005,4.2,True,NL,iOS
760,e098dbca-86db-4ce6-8e83-9fd5d363da5a,2016-09-01,2.0,1.6,1.2,True,NL,iOS
761,e098dbca-86db-4ce6-8e83-9fd5d363da5a,2016-10-01,13.0,10.4,7.8,True,NL,iOS
762,e098dbca-86db-4ce6-8e83-9fd5d363da5a,2016-11-01,4.0,3.2,2.4,True,NL,iOS
763,7b66e1ad-973c-47dd-ad7f-e954be821b9b,2016-06-01,8.0,6.4,4.8,True,AU,iOS
764,7b66e1ad-973c-47dd-ad7f-e954be821b9b,2016-07-01,9.0,7.2,5.3999999999999995,True,AU,iOS
765,7b66e1ad-973c-47dd-ad7f-e954be821b9b,2016-08-01,6.0,4.800000000000001,3.5999999999999996,True,AU,iOS
766,7b66e1ad-973c-47dd-ad7f-e954be821b9b,2016-09-01,12.0,9.600000000000001,7.199999999999999,True,AU,iOS
767,7b66e1ad-973c-47dd-ad7f-e954be821b9b,2016-10-01,13.0,10.4,7.8,True,AU,iOS
768,7b66e1ad-973c-47dd-ad7f-e954be821b9b,2016-11-01,3.0,2.4000000000000004,1.7999999999999998,True,AU,iOS
769,7b66e1ad-973c-47dd-ad7f-e954be821b9b,2016-12-01,3.0,2.4000000000000004,1.7999999999999998,True,AU,iOS
770,7b66e1ad-973c-47dd-ad7f-e954be821b9b,2017-01-01,5.0,4.0,3.0,True,AU,iOS
771,7b66e1ad-973c-47dd-ad7f-e954be821b9b,2017-02-01,2.0,1.6,1.2,True,AU,iOS
772,7b66e1ad-973c-47dd-ad7f-e954be821b9b,2017-03-01,10.0,8.0,6.0,True,AU,iOS
773,7b66e1ad-973c-47dd-ad7f-e954be821b9b,2017-04-01,6.0,4.800000000000001,3.5999999999999996,True,AU,iOS
774,7b66e1ad-973c-47dd-ad7f-e954be821b9b,2017-05-01,6.0,4.800000000000001,3.5999999999999996,True,AU,iOS
775,7b66e1ad-973c-47dd-ad7f-e954be821b9b,2017-06-01,7.0,5.6000000000000005,4.2,True,AU,iOS
776,7b66e1ad-973c-47dd-ad7f-e954be821b9b,2017-07-01,9.0,7.2,5.3999999999999995,True,AU,iOS
777,7b66e1ad-973c-47dd-ad7f-e954be821b9b,2017-08-01,5.0,4.0,3.0,True,AU,iOS
778,cb494c39-b4c3-4cbf-bc79-6c728c8502d1,2016-05-01,1.0,0.8,0.6,False,NL,iOS
779,a82dd4b0-27de-445b-9a3a-96a255ac2884,2016-09-01,11.0,8.8,6.6,True,NL,iOS
780,a82dd4b0-27de-445b-9a3a-96a255ac2884,2016-10-01,4.0,3.2,2.4,True,NL,iOS
781,a82dd4b0-27de-445b-9a3a-96a255ac2884,2016-11-01,3.0,2.4000000000000004,1.7999999999999998,True,NL,iOS
782,a82dd4b0-27de-445b-9a3a-96a255ac2884,2016-12-01,5.0,4.0,3.0,True,NL,iOS
783,a82dd4b0-27de-445b-9a3a-96a255ac2884,2017-01-01,11.0,8.8,6.6,True,NL,iOS
784,a82dd4b0-27de-445b-9a3a-96a255ac2884,2017-02-01,9.0,7.2,5.3999999999999995,True,NL,iOS
785,a82dd4b0-27de-445b-9a3a-96a255ac2884,2017-03-01,6.0,4.800000000000001,3.5999999999999996,True,NL,iOS
786,a82dd4b0-27de-445b-9a3a-96a255ac2884,2017-05-01,7.0,5.6000000000000005,4.2,True,NL,iOS
787,a82dd4b0-27de-445b-9a3a-96a255ac2884,2017-06-01,10.0,8.0,6.0,True,NL,iOS
788,a82dd4b0-27de-445b-9a3a-96a255ac2884,2017-07-01,2.0,1.6,1.2,True,NL,iOS
789,a82dd4b0-27de-445b-9a3a-96a255ac2884,2017-08-01,3.0,2.4000000000000004,1.7999999999999998,True,NL,iOS
790,c79dfada-7832-4222-94ed-cbf2239a5708,2016-09-01,7.0,5.6000000000000005,4.2,False,AU,Android
791,c79dfada-7832-4222-94ed-cbf2239a5708,2016-10-01,6.0,4.800000000000001,3.5999999999999996,False,AU,Android
792,c79dfada-7832-4222-94ed-cbf2239a5708,2016-12-01,10.0,8.0,6.0,False,AU,Android
793,c79dfada-7832-4222-94ed-cbf2239a5708,2017-01-01,6.0,4.800000000000001,3.5999999999999996,False,AU,Android
794,c79dfada-7832-4222-94ed-cbf2239a5708,2017-02-01,6.0,4.800000000000001,3.5999999999999996,False,AU,Android
795,c79dfada-7832-4222-94ed-cbf2239a5708,2017-03-01,10.0,8.0,6.0,False,AU,Android
796,c79dfada-7832-4222-94ed-cbf2239a5708,2017-04-01,8.0,6.4,4.8,False,AU,Android
797,c79dfada-7832-4222-94ed-cbf2239a5708,2017-05-01,2.0,1.6,1.2,False,AU,Android
798,c79dfada-7832-4222-94ed-cbf2239a5708,2017-06-01,7.0,5.6000000000000005,4.2,False,AU,Android
799,c79dfada-7832-4222-94ed-cbf2239a5708,2017-07-01,13.0,10.4,7.8,False,AU,Android
800,c79dfada-7832-4222-94ed-cbf2239a5708,2017-08-01,4.0,3.2,2.4,False,AU,Android
801,6ae8598d-bbfb-44ad-8201-31b57f3843a8,2016-04-01,8.0,6.4,4.8,True,NL,iOS
802,6ae8598d-bbfb-44ad-8201-31b57f3843a8,2016-05-01,10.0,8.0,6.0,True,NL,iOS
803,6ae8598d-bbfb-44ad-8201-31b57f3843a8,2016-06-01,5.0,4.0,3.0,True,NL,iOS
804,6ae8598d-bbfb-44ad-8201-31b57f3843a8,2016-07-01,12.0,9.600000000000001,7.199999999999999,True,NL,iOS
805,6ae8598d-bbfb-44ad-8201-31b57f3843a8,2016-08-01,9.0,7.2,5.3999999999999995,True,NL,iOS
806,6ae8598d-bbfb-44ad-8201-31b57f3843a8,2016-09-01,9.0,7.2,5.3999999999999995,True,NL,iOS
807,6ae8598d-bbfb-44ad-8201-31b57f3843a8,2016-10-01,11.0,8.8,6.6,True,NL,iOS
808,6ae8598d-bbfb-44ad-8201-31b57f3843a8,2016-11-01,1.0,0.8,0.6,True,NL,iOS
809,6ae8598d-bbfb-44ad-8201-31b57f3843a8,2017-01-01,7.0,5.6000000000000005,4.2,True,NL,iOS
810,6ae8598d-bbfb-44ad-8201-31b57f3843a8,2017-02-01,4.0,3.2,2.4,True,NL,iOS
811,6ae8598d-bbfb-44ad-8201-31b57f3843a8,2017-03-01,6.0,4.800000000000001,3.5999999999999996,True,NL,iOS
812,6ae8598d-bbfb-44ad-8201-31b57f3843a8,2017-04-01,4.0,3.2,2.4,True,NL,iOS
813,6ae8598d-bbfb-44ad-8201-31b57f3843a8,2017-05-01,13.0,10.4,7.8,True,NL,iOS
814,6ae8598d-bbfb-44ad-8201-31b57f3843a8,2017-06-01,2.0,1.6,1.2,True,NL,iOS
815,6ae8598d-bbfb-44ad-8201-31b57f3843a8,2017-07-01,3.0,2.4000000000000004,1.7999999999999998,True,NL,iOS
816,6ae8598d-bbfb-44ad-8201-31b57f3843a8,2017-08-01,13.0,10.4,7.8,True,NL,iOS
817,630b1956-04aa-423e-b467-165711ff9426,2016-09-01,12.0,9.600000000000001,7.199999999999999,False,AU,Android
818,630b1956-04aa-423e-b467-165711ff9426,2016-10-01,10.0,8.0,6.0,False,AU,Android
819,630b1956-04aa-423e-b467-165711ff9426,2016-11-01,10.0,8.0,6.0,False,AU,Android
820,630b1956-04aa-423e-b467-165711ff9426,2016-12-01,7.0,5.6000000000000005,4.2,False,AU,Android
821,630b1956-04aa-423e-b467-165711ff9426,2017-01-01,5.0,4.0,3.0,False,AU,Android
822,630b1956-04aa-423e-b467-165711ff9426,2017-02-01,6.0,4.800000000000001,3.5999999999999996,False,AU,Android
823,630b1956-04aa-423e-b467-165711ff9426,2017-03-01,9.0,7.2,5.3999999999999995,False,AU,Android
824,630b1956-04aa-423e-b467-165711ff9426,2017-04-01,7.0,5.6000000000000005,4.2,False,AU,Android
825,630b1956-04aa-423e-b467-165711ff9426,2017-05-01,5.0,4.0,3.0,False,AU,Android
826,630b1956-04aa-423e-b467-165711ff9426,2017-06-01,4.0,3.2,2.4,False,AU,Android
827,630b1956-04aa-423e-b467-165711ff9426,2017-07-01,3.0,2.4000000000000004,1.7999999999999998,False,AU,Android
828,630b1956-04aa-423e-b467-165711ff9426,2017-08-01,2.0,1.6,1.2,False,AU,Android
829,efadafa6-7116-4922-8d47-02d6fac0ff92,2016-03-01,5.0,4.0,3.0,False,NL,iOS
830,efadafa6-7116-4922-8d47-02d6fac0ff92,2016-04-01,8.0,6.4,4.8,False,NL,iOS
831,efadafa6-7116-4922-8d47-02d6fac0ff92,2016-05-01,10.0,8.0,6.0,False,NL,iOS
832,efadafa6-7116-4922-8d47-02d6fac0ff92,2016-06-01,13.0,10.4,7.8,False,NL,iOS
833,efadafa6-7116-4922-8d47-02d6fac0ff92,2016-07-01,9.0,7.2,5.3999999999999995,False,NL,iOS
834,efadafa6-7116-4922-8d47-02d6fac0ff92,2016-08-01,2.0,1.6,1.2,False,NL,iOS
835,efadafa6-7116-4922-8d47-02d6fac0ff92,2016-09-01,13.0,10.4,7.8,False,NL,iOS
836,efadafa6-7116-4922-8d47-02d6fac0ff92,2016-10-01,5.0,4.0,3.0,False,NL,iOS
837,efadafa6-7116-4922-8d47-02d6fac0ff92,2016-11-01,4.0,3.2,2.4,False,NL,iOS
838,efadafa6-7116-4922-8d47-02d6fac0ff92,2016-12-01,6.0,4.800000000000001,3.5999999999999996,False,NL,iOS
839,efadafa6-7116-4922-8d47-02d6fac0ff92,2017-01-01,1.0,0.8,0.6,False,NL,iOS
840,efadafa6-7116-4922-8d47-02d6fac0ff92,2017-03-01,3.0,2.4000000000000004,1.7999999999999998,False,NL,iOS
841,efadafa6-7116-4922-8d47-02d6fac0ff92,2017-04-01,3.0,2.4000000000000004,1.7999999999999998,False,NL,iOS
842,efadafa6-7116-4922-8d47-02d6fac0ff92,2017-05-01,1.0,0.8,0.6,False,NL,iOS
843,efadafa6-7116-4922-8d47-02d6fac0ff92,2017-07-01,6.0,4.800000000000001,3.5999999999999996,False,NL,iOS
844,efadafa6-7116-4922-8d47-02d6fac0ff92,2017-08-01,11.0,8.8,6.6,False,NL,iOS
845,9e5c99ed-ca6e-4a9d-b1b4-29b9a3fa138d,2016-10-01,7.0,5.6000000000000005,4.2,True,FR,iOS
846,9e5c99ed-ca6e-4a9d-b1b4-29b9a3fa138d,2016-11-01,9.0,7.2,5.3999999999999995,True,FR,iOS
847,9e5c99ed-ca6e-4a9d-b1b4-29b9a3fa138d,2016-12-01,3.0,2.4000000000000004,1.7999999999999998,True,FR,iOS
848,9e5c99ed-ca6e-4a9d-b1b4-29b9a3fa138d,2017-02-01,9.0,7.2,5.3999999999999995,True,FR,iOS
849,9e5c99ed-ca6e-4a9d-b1b4-29b9a3fa138d,2017-03-01,9.0,7.2,5.3999999999999995,True,FR,iOS
850,9e5c99ed-ca6e-4a9d-b1b4-29b9a3fa138d,2017-04-01,10.0,8.0,6.0,True,FR,iOS
851,9e5c99ed-ca6e-4a9d-b1b4-29b9a3fa138d,2017-05-01,12.0,9.600000000000001,7.199999999999999,True,FR,iOS
852,9e5c99ed-ca6e-4a9d-b1b4-29b9a3fa138d,2017-06-01,8.0,6.4,4.8,True,FR,iOS
853,9e5c99ed-ca6e-4a9d-b1b4-29b9a3fa138d,2017-08-01,2.0,1.6,1.2,True,FR,iOS
854,7150d0ba-fde7-46a3-8e34-fce5b18af6cf,2016-05-01,12.0,9.600000000000001,7.199999999999999,False,FR,iOS
855,7150d0ba-fde7-46a3-8e34-fce5b18af6cf,2016-06-01,13.0,10.4,7.8,False,FR,iOS
856,7150d0ba-fde7-46a3-8e34-fce5b18af6cf,2016-07-01,6.0,4.800000000000001,3.5999999999999996,False,FR,iOS
857,7150d0ba-fde7-46a3-8e34-fce5b18af6cf,2016-08-01,8.0,6.4,4.8,False,FR,iOS
858,7150d0ba-fde7-46a3-8e34-fce5b18af6cf,2016-09-01,6.0,4.800000000000001,3.5999999999999996,False,FR,iOS
859,7150d0ba-fde7-46a3-8e34-fce5b18af6cf,2016-10-01,2.0,1.6,1.2,False,FR,iOS
860,7150d0ba-fde7-46a3-8e34-fce5b18af6cf,2016-11-01,12.0,9.600000000000001,7.199999999999999,False,FR,iOS
