,device_uuid,date,feature1,feature2,feature3,platform,user_registered,country
2164,86a36535-d3f3-4f2b-8af3-4d9309cd562b,2017-02-01,13,10.4,7.8,iOS,False,NL
2165,86a36535-d3f3-4f2b-8af3-4d9309cd562b,2017-03-01,11,8.8,6.6,iOS,False,NL
2166,86a36535-d3f3-4f2b-8af3-4d9309cd562b,2017-04-01,4,3.2,2.4,iOS,False,NL
2167,86a36535-d3f3-4f2b-8af3-4d9309cd562b,2017-05-01,12,9.600000000000001,7.199999999999999,iOS,False,NL
2168,1e1e6088-6a95-49fe-8e64-aca89ffeb0c5,2016-02-01,3,2.4000000000000004,1.7999999999999998,Android,True,NL
2169,45f60c67-0fef-4dfb-be6a-0f614c3446a9,2016-06-01,9,7.2,5.3999999999999995,iOS,False,NL
2170,45f60c67-0fef-4dfb-be6a-0f614c3446a9,2016-07-01,8,6.4,4.8,iOS,False,NL
2171,45f60c67-0fef-4dfb-be6a-0f614c3446a9,2016-08-01,7,5.6000000000000005,4.2,iOS,False,NL
2172,45f60c67-0fef-4dfb-be6a-0f614c3446a9,2016-09-01,10,8.0,6.0,iOS,False,NL
2173,45f60c67-0fef-4dfb-be6a-0f614c3446a9,2016-10-01,11,8.8,6.6,iOS,False,NL
2174,45f60c67-0fef-4dfb-be6a-0f614c3446a9,2016-11-01,6,4.800000000000001,3.5999999999999996,iOS,False,NL
2175,45f60c67-0fef-4dfb-be6a-0f614c3446a9,2016-12-01,2,1.6,1.2,iOS,False,NL
2176,45f60c67-0fef-4dfb-be6a-0f614c3446a9,2017-01-01,6,4.800000000000001,3.5999999999999996,iOS,False,NL
2177,45f60c67-0fef-4dfb-be6a-0f614c3446a9,2017-02-01,6,4.800000000000001,3.5999999999999996,iOS,False,NL
2178,45f60c67-0fef-4dfb-be6a-0f614c3446a9,2017-03-01,1,0.8,0.6,iOS,False,NL
2179,45f60c67-0fef-4dfb-be6a-0f614c3446a9,2017-04-01,11,8.8,6.6,iOS,False,NL
2180,45f60c67-0fef-4dfb-be6a-0f614c3446a9,2017-05-01,12,9.600000000000001,7.199999999999999,iOS,False,NL
2181,45f60c67-0fef-4dfb-be6a-0f614c3446a9,2017-06-01,3,2.4000000000000004,1.7999999999999998,iOS,False,NL
2182,45f60c67-0fef-4dfb-be6a-0f614c3446a9,2017-07-01,3,2.4000000000000004,1.7999999999999998,iOS,False,NL
2183,45f60c67-0fef-4dfb-be6a-0f614c3446a9,2017-08-01,7,5.6000000000000005,4.2,iOS,False,NL
2184,4a0600d7-00a0-4844-a90c-74279b688e0f,2016-04-01,7,5.6000000000000005,4.2,iOS,False,NL
2185,85eacfc3-4cb1-48dd-ae10-6480d4b4793f,2016-03-01,11,8.8,6.6,Android,False,AU
2186,85eacfc3-4cb1-48dd-ae10-6480d4b4793f,2016-04-01,5,4.0,3.0,Android,False,AU
2187,85eacfc3-4cb1-48dd-ae10-6480d4b4793f,2016-05-01,5,4.0,3.0,Android,False,AU
2188,85eacfc3-4cb1-48dd-ae10-6480d4b4793f,2016-06-01,6,4.800000000000001,3.5999999999999996,Android,False,AU
2189,85eacfc3-4cb1-48dd-ae10-6480d4b4793f,2016-07-01,1,0.8,0.6,Android,False,AU
2190,85eacfc3-4cb1-48dd-ae10-6480d4b4793f,2016-08-01,12,9.600000000000001,7.199999999999999,Android,False,AU
2191,85eacfc3-4cb1-48dd-ae10-6480d4b4793f,2016-09-01,7,5.6000000000000005,4.2,Android,False,AU
2192,85eacfc3-4cb1-48dd-ae10-6480d4b4793f,2016-10-01,10,8.0,6.0,Android,False,AU
2193,85eacfc3-4cb1-48dd-ae10-6480d4b4793f,2016-11-01,2,1.6,1.2,Android,False,AU
2194,85eacfc3-4cb1-48dd-ae10-6480d4b4793f,2016-12-01,4,3.2,2.4,Android,False,AU
2195,85eacfc3-4cb1-48dd-ae10-6480d4b4793f,2017-01-01,6,4.800000000000001,3.5999999999999996,Android,False,AU
2196,85eacfc3-4cb1-48dd-ae10-6480d4b4793f,2017-02-01,12,9.600000000000001,7.199999999999999,Android,False,AU
2197,85eacfc3-4cb1-48dd-ae10-6480d4b4793f,2017-03-01,11,8.8,6.6,Android,False,AU
2198,85eacfc3-4cb1-48dd-ae10-6480d4b4793f,2017-04-01,5,4.0,3.0,Android,False,AU
2199,85eacfc3-4cb1-48dd-ae10-6480d4b4793f,2017-05-01,10,8.0,6.0,Android,False,AU
2200,85eacfc3-4cb1-48dd-ae10-6480d4b4793f,2017-06-01,8,6.4,4.8,Android,False,AU
2201,85eacfc3-4cb1-48dd-ae10-6480d4b4793f,2017-07-01,1,0.8,0.6,Android,False,AU
2202,85eacfc3-4cb1-48dd-ae10-6480d4b4793f,2017-08-01,10,8.0,6.0,Android,False,AU
2203,513c03e8-02e7-41f7-b2bb-a21bdd248d74,2016-07-01,7,5.6000000000000005,4.2,iOS,True,NL
2204,8e170d7a-a4f5-4320-a6ed-31b0beae1612,2016-03-01,6,4.800000000000001,3.5999999999999996,Android,True,FR
2205,8e170d7a-a4f5-4320-a6ed-31b0beae1612,2016-04-01,11,8.8,6.6,Android,True,FR
2206,8e170d7a-a4f5-4320-a6ed-31b0beae1612,2016-05-01,10,8.0,6.0,Android,True,FR
2207,8e170d7a-a4f5-4320-a6ed-31b0beae1612,2016-06-01,9,7.2,5.3999999999999995,Android,True,FR
2208,8e170d7a-a4f5-4320-a6ed-31b0beae1612,2016-07-01,10,8.0,6.0,Android,True,FR
2209,8e170d7a-a4f5-4320-a6ed-31b0beae1612,2016-08-01,6,4.800000000000001,3.5999999999999996,Android,True,FR
2210,8e170d7a-a4f5-4320-a6ed-31b0beae1612,2016-09-01,4,3.2,2.4,Android,True,FR
2211,0e53aa7f-6733-4267-84f1-28cffa309188,2016-07-01,4,3.2,2.4,Android,True,NL
2212,0e53aa7f-6733-4267-84f1-28cffa309188,2016-08-01,8,6.4,4.8,Android,True,NL
2213,187167de-4cb2-4b9f-bd63-3eb3c6ee580f,2016-09-01,9,7.2,5.3999999999999995,iOS,False,AU
2214,187167de-4cb2-4b9f-bd63-3eb3c6ee580f,2016-10-01,6,4.800000000000001,3.5999999999999996,iOS,False,AU
2215,c3ec7c52-e09f-4a6c-8c1b-a7aa913ab44f,2016-07-01,7,5.6000000000000005,4.2,iOS,True,NL
2216,2472ce95-3a7a-4e7c-b838-bd9ab2646219,2016-07-01,2,1.6,1.2,iOS,False,AU
2217,c519301a-e475-4d2d-942b-823796ed2146,2016-10-01,2,1.6,1.2,iOS,False,NL
2218,e69a11de-edbc-4702-a13e-4eaf8e6af3a1,2016-08-01,10,8.0,6.0,iOS,False,FR
2219,597e7490-ac66-4a97-9a32-e5cae9eb2082,2016-04-01,3,2.4000000000000004,1.7999999999999998,Android,False,AU
2220,597e7490-ac66-4a97-9a32-e5cae9eb2082,2016-05-01,2,1.6,1.2,Android,False,AU
2221,597e7490-ac66-4a97-9a32-e5cae9eb2082,2016-06-01,6,4.800000000000001,3.5999999999999996,Android,False,AU
2222,597e7490-ac66-4a97-9a32-e5cae9eb2082,2016-07-01,8,6.4,4.8,Android,False,AU
2223,597e7490-ac66-4a97-9a32-e5cae9eb2082,2016-08-01,5,4.0,3.0,Android,False,AU
2224,597e7490-ac66-4a97-9a32-e5cae9eb2082,2016-09-01,1,0.8,0.6,Android,False,AU
2225,597e7490-ac66-4a97-9a32-e5cae9eb2082,2016-10-01,9,7.2,5.3999999999999995,Android,False,AU
2226,597e7490-ac66-4a97-9a32-e5cae9eb2082,2016-11-01,12,9.600000000000001,7.199999999999999,Android,False,AU
2227,597e7490-ac66-4a97-9a32-e5cae9eb2082,2016-12-01,3,2.4000000000000004,1.7999999999999998,Android,False,AU
2228,597e7490-ac66-4a97-9a32-e5cae9eb2082,2017-01-01,3,2.4000000000000004,1.7999999999999998,Android,False,AU
2229,1519ed6e-f760-496d-a00d-0824f5cfde15,2016-06-01,5,4.0,3.0,iOS,True,FR
2230,c118042f-652d-42ad-b3bc-3511f645faf0,2016-06-01,8,6.4,4.8,iOS,True,NL
2231,b1736f22-7e5d-425a-9eab-d84dc4b71e78,2016-09-01,10,8.0,6.0,iOS,False,NL
2232,b1736f22-7e5d-425a-9eab-d84dc4b71e78,2016-10-01,12,9.600000000000001,7.199999999999999,iOS,False,NL
2233,b1736f22-7e5d-425a-9eab-d84dc4b71e78,2016-11-01,3,2.4000000000000004,1.7999999999999998,iOS,False,NL
2234,b1736f22-7e5d-425a-9eab-d84dc4b71e78,2016-12-01,8,6.4,4.8,iOS,False,NL
2235,b1736f22-7e5d-425a-9eab-d84dc4b71e78,2017-01-01,2,1.6,1.2,iOS,False,NL
2236,b1736f22-7e5d-425a-9eab-d84dc4b71e78,2017-02-01,9,7.2,5.3999999999999995,iOS,False,NL
2237,b1736f22-7e5d-425a-9eab-d84dc4b71e78,2017-03-01,7,5.6000000000000005,4.2,iOS,False,NL
2238,b1736f22-7e5d-425a-9eab-d84dc4b71e78,2017-04-01,6,4.800000000000001,3.5999999999999996,iOS,False,NL
2239,b1736f22-7e5d-425a-9eab-d84dc4b71e78,2017-05-01,1,0.8,0.6,iOS,False,NL
2240,b1736f22-7e5d-425a-9eab-d84dc4b71e78,2017-06-01,8,6.4,4.8,iOS,False,NL
2241,4f15afda-31b5-46d6-8304-0a34f8b2b644,2016-10-01,4,3.2,2.4,iOS,True,NL
2242,4f15afda-31b5-46d6-8304-0a34f8b2b644,2016-11-01,12,9.600000000000001,7.199999999999999,iOS,True,NL
2243,4f15afda-31b5-46d6-8304-0a34f8b2b644,2016-12-01,4,3.2,2.4,iOS,True,NL
2244,4f15afda-31b5-46d6-8304-0a34f8b2b644,2017-01-01,9,7.2,5.3999999999999995,iOS,True,NL
2245,4f15afda-31b5-46d6-8304-0a34f8b2b644,2017-02-01,10,8.0,6.0,iOS,True,NL
2246,4f15afda-31b5-46d6-8304-0a34f8b2b644,2017-03-01,5,4.0,3.0,iOS,True,NL
2247,4f15afda-31b5-46d6-8304-0a34f8b2b644,2017-04-01,5,4.0,3.0,iOS,True,NL
2248,4f15afda-31b5-46d6-8304-0a34f8b2b644,2017-05-01,6,4.800000000000001,3.5999999999999996,iOS,True,NL
2249,4f15afda-31b5-46d6-8304-0a34f8b2b644,2017-06-01,3,2.4000000000000004,1.7999999999999998,iOS,True,NL
2250,0f2f5230-b23f-4318-8893-7900e16206d8,2016-06-01,7,5.6000000000000005,4.2,iOS,False,NL
2251,59563daf-c33e-4689-9b54-81f6673bc287,2016-02-01,12,9.600000000000001,7.199999999999999,iOS,False,NL
2252,46cab65a-cf29-4a60-b2bb-f3b680e7662b,2016-08-01,6,4.800000000000001,3.5999999999999996,iOS,True,NL
2253,b3948a55-5150-4dc8-a68b-0c8044ebc14a,2016-09-01,9,7.2,5.3999999999999995,iOS,False,NL
2254,b3948a55-5150-4dc8-a68b-0c8044ebc14a,2016-10-01,12,9.600000000000001,7.199999999999999,iOS,False,NL
2255,b3948a55-5150-4dc8-a68b-0c8044ebc14a,2016-11-01,1,0.8,0.6,iOS,False,NL
2256,b3948a55-5150-4dc8-a68b-0c8044ebc14a,2016-12-01,5,4.0,3.0,iOS,False,NL
2257,b3948a55-5150-4dc8-a68b-0c8044ebc14a,2017-01-01,8,6.4,4.8,iOS,False,NL
2258,b3948a55-5150-4dc8-a68b-0c8044ebc14a,2017-02-01,4,3.2,2.4,iOS,False,NL
2259,b3948a55-5150-4dc8-a68b-0c8044ebc14a,2017-03-01,5,4.0,3.0,iOS,False,NL
2260,b3948a55-5150-4dc8-a68b-0c8044ebc14a,2017-04-01,4,3.2,2.4,iOS,False,NL
2261,b3948a55-5150-4dc8-a68b-0c8044ebc14a,2017-05-01,13,10.4,7.8,iOS,False,NL
2262,448569bc-bfd1-47f5-b77d-056af7d5b1a8,2016-05-01,12,9.600000000000001,7.199999999999999,Android,False,FR
2263,448569bc-bfd1-47f5-b77d-056af7d5b1a8,2016-06-01,1,0.8,0.6,Android,False,FR
2264,448569bc-bfd1-47f5-b77d-056af7d5b1a8,2016-07-01,9,7.2,5.3999999999999995,Android,False,FR
2265,448569bc-bfd1-47f5-b77d-056af7d5b1a8,2016-08-01,10,8.0,6.0,Android,False,FR
2266,448569bc-bfd1-47f5-b77d-056af7d5b1a8,2016-09-01,1,0.8,0.6,Android,False,FR
2267,448569bc-bfd1-47f5-b77d-056af7d5b1a8,2016-10-01,7,5.6000000000000005,4.2,Android,False,FR
2268,448569bc-bfd1-47f5-b77d-056af7d5b1a8,2016-11-01,6,4.800000000000001,3.5999999999999996,Android,False,FR
2269,448569bc-bfd1-47f5-b77d-056af7d5b1a8,2016-12-01,1,0.8,0.6,Android,False,FR
2270,448569bc-bfd1-47f5-b77d-056af7d5b1a8,2017-01-01,6,4.800000000000001,3.5999999999999996,Android,False,FR
2271,448569bc-bfd1-47f5-b77d-056af7d5b1a8,2017-02-01,4,3.2,2.4,Android,False,FR
2272,448569bc-bfd1-47f5-b77d-056af7d5b1a8,2017-03-01,9,7.2,5.3999999999999995,Android,False,FR
2273,448569bc-bfd1-47f5-b77d-056af7d5b1a8,2017-04-01,4,3.2,2.4,Android,False,FR
2274,448569bc-bfd1-47f5-b77d-056af7d5b1a8,2017-05-01,9,7.2,5.3999999999999995,Android,False,FR
2275,448569bc-bfd1-47f5-b77d-056af7d5b1a8,2017-06-01,7,5.6000000000000005,4.2,Android,False,FR
2276,448569bc-bfd1-47f5-b77d-056af7d5b1a8,2017-07-01,3,2.4000000000000004,1.7999999999999998,Android,False,FR
2277,448569bc-bfd1-47f5-b77d-056af7d5b1a8,2017-08-01,6,4.800000000000001,3.5999999999999996,Android,False,FR
2278,59627b8d-07e5-4a4b-8fea-640920c70166,2016-05-01,9,7.2,5.3999999999999995,iOS,False,FR
2279,59627b8d-07e5-4a4b-8fea-640920c70166,2016-06-01,11,8.8,6.6,iOS,False,FR
2280,59627b8d-07e5-4a4b-8fea-640920c70166,2016-07-01,3,2.4000000000000004,1.7999999999999998,iOS,False,FR
2281,59627b8d-07e5-4a4b-8fea-640920c70166,2016-08-01,2,1.6,1.2,iOS,False,FR
2282,59627b8d-07e5-4a4b-8fea-640920c70166,2016-09-01,9,7.2,5.3999999999999995,iOS,False,FR
2283,59627b8d-07e5-4a4b-8fea-640920c70166,2016-10-01,13,10.4,7.8,iOS,False,FR
2284,59627b8d-07e5-4a4b-8fea-640920c70166,2016-11-01,9,7.2,5.3999999999999995,iOS,False,FR
2285,46af2f3b-e17b-4609-bb8f-fbedb03b7a4b,2016-09-01,6,4.800000000000001,3.5999999999999996,Android,False,AU
2286,46af2f3b-e17b-4609-bb8f-fbedb03b7a4b,2016-10-01,13,10.4,7.8,Android,False,AU
2287,46af2f3b-e17b-4609-bb8f-fbedb03b7a4b,2016-11-01,8,6.4,4.8,Android,False,AU
2288,46af2f3b-e17b-4609-bb8f-fbedb03b7a4b,2016-12-01,7,5.6000000000000005,4.2,Android,False,AU
2289,46af2f3b-e17b-4609-bb8f-fbedb03b7a4b,2017-01-01,1,0.8,0.6,Android,False,AU
2290,46af2f3b-e17b-4609-bb8f-fbedb03b7a4b,2017-02-01,12,9.600000000000001,7.199999999999999,Android,False,AU
2291,46af2f3b-e17b-4609-bb8f-fbedb03b7a4b,2017-03-01,10,8.0,6.0,Android,False,AU
2292,46af2f3b-e17b-4609-bb8f-fbedb03b7a4b,2017-04-01,7,5.6000000000000005,4.2,Android,False,AU
2293,46af2f3b-e17b-4609-bb8f-fbedb03b7a4b,2017-05-01,3,2.4000000000000004,1.7999999999999998,Android,False,AU
2294,46af2f3b-e17b-4609-bb8f-fbedb03b7a4b,2017-06-01,7,5.6000000000000005,4.2,Android,False,AU
2295,46af2f3b-e17b-4609-bb8f-fbedb03b7a4b,2017-07-01,3,2.4000000000000004,1.7999999999999998,Android,False,AU
2296,46af2f3b-e17b-4609-bb8f-fbedb03b7a4b,2017-08-01,7,5.6000000000000005,4.2,Android,False,AU
2297,f896e062-735f-471b-b03d-d96d6b0601bd,2016-03-01,2,1.6,1.2,iOS,False,AU
2298,f896e062-735f-471b-b03d-d96d6b0601bd,2016-04-01,12,9.600000000000001,7.199999999999999,iOS,False,AU
2299,f896e062-735f-471b-b03d-d96d6b0601bd,2016-05-01,11,8.8,6.6,iOS,False,AU
2300,f896e062-735f-471b-b03d-d96d6b0601bd,2016-06-01,12,9.600000000000001,7.199999999999999,iOS,False,AU
2301,f896e062-735f-471b-b03d-d96d6b0601bd,2016-07-01,3,2.4000000000000004,1.7999999999999998,iOS,False,AU
2302,f896e062-735f-471b-b03d-d96d6b0601bd,2016-08-01,9,7.2,5.3999999999999995,iOS,False,AU
2303,f896e062-735f-471b-b03d-d96d6b0601bd,2016-09-01,2,1.6,1.2,iOS,False,AU
2304,f896e062-735f-471b-b03d-d96d6b0601bd,2016-10-01,5,4.0,3.0,iOS,False,AU
2305,f896e062-735f-471b-b03d-d96d6b0601bd,2016-11-01,4,3.2,2.4,iOS,False,AU
2306,06716617-b8f5-4f0c-841a-5e3de84f9c6f,2016-07-01,11,8.8,6.6,iOS,False,NL
2307,e7a9fd14-425e-4777-8104-0fc3c164ec67,2016-07-01,12,9.600000000000001,7.199999999999999,iOS,False,NL
2308,e3992eba-d776-48d6-9179-7e9aeb86e468,2016-10-01,3,2.4000000000000004,1.7999999999999998,iOS,False,AU
2309,20543bc7-7fd0-4020-861d-c5c0f3257ac3,2016-09-01,6,4.800000000000001,3.5999999999999996,iOS,False,NL
2310,b70ce7dd-0526-4804-bbee-3b641ad9ae17,2016-06-01,6,4.800000000000001,3.5999999999999996,Android,True,NL
2311,201dc922-8f57-4c51-b9c2-0dddbdf2b698,2016-04-01,6,4.800000000000001,3.5999999999999996,Android,False,AU
2312,201dc922-8f57-4c51-b9c2-0dddbdf2b698,2016-05-01,3,2.4000000000000004,1.7999999999999998,Android,False,AU
2313,201dc922-8f57-4c51-b9c2-0dddbdf2b698,2016-06-01,5,4.0,3.0,Android,False,AU
2314,201dc922-8f57-4c51-b9c2-0dddbdf2b698,2016-07-01,8,6.4,4.8,Android,False,AU
2315,201dc922-8f57-4c51-b9c2-0dddbdf2b698,2016-08-01,12,9.600000000000001,7.199999999999999,Android,False,AU
2316,201dc922-8f57-4c51-b9c2-0dddbdf2b698,2016-09-01,8,6.4,4.8,Android,False,AU
2317,201dc922-8f57-4c51-b9c2-0dddbdf2b698,2016-10-01,3,2.4000000000000004,1.7999999999999998,Android,False,AU
2318,201dc922-8f57-4c51-b9c2-0dddbdf2b698,2016-11-01,3,2.4000000000000004,1.7999999999999998,Android,False,AU
2319,201dc922-8f57-4c51-b9c2-0dddbdf2b698,2016-12-01,4,3.2,2.4,Android,False,AU
2320,201dc922-8f57-4c51-b9c2-0dddbdf2b698,2017-01-01,12,9.600000000000001,7.199999999999999,Android,False,AU
2321,201dc922-8f57-4c51-b9c2-0dddbdf2b698,2017-02-01,2,1.6,1.2,Android,False,AU
2322,201dc922-8f57-4c51-b9c2-0dddbdf2b698,2017-03-01,10,8.0,6.0,Android,False,AU
2323,a90d590d-cd23-414a-9330-92fa19c45f36,2016-08-01,7,5.6000000000000005,4.2,iOS,False,NL
2324,8f668866-4d8a-4b7d-8999-fe957974178e,2016-07-01,4,3.2,2.4,iOS,False,AU
2325,8f668866-4d8a-4b7d-8999-fe957974178e,2016-08-01,9,7.2,5.3999999999999995,iOS,False,AU
2326,8f668866-4d8a-4b7d-8999-fe957974178e,2016-09-01,6,4.800000000000001,3.5999999999999996,iOS,False,AU
2327,8f668866-4d8a-4b7d-8999-fe957974178e,2016-10-01,2,1.6,1.2,iOS,False,AU
2328,8f668866-4d8a-4b7d-8999-fe957974178e,2016-11-01,4,3.2,2.4,iOS,False,AU
2329,8f668866-4d8a-4b7d-8999-fe957974178e,2016-12-01,4,3.2,2.4,iOS,False,AU
2330,8f668866-4d8a-4b7d-8999-fe957974178e,2017-01-01,2,1.6,1.2,iOS,False,AU
2331,8f668866-4d8a-4b7d-8999-fe957974178e,2017-02-01,13,10.4,7.8,iOS,False,AU
2332,8f668866-4d8a-4b7d-8999-fe957974178e,2017-03-01,7,5.6000000000000005,4.2,iOS,False,AU
2333,8f668866-4d8a-4b7d-8999-fe957974178e,2017-04-01,13,10.4,7.8,iOS,False,AU
2334,8f668866-4d8a-4b7d-8999-fe957974178e,2017-05-01,1,0.8,0.6,iOS,False,AU
2335,8f668866-4d8a-4b7d-8999-fe957974178e,2017-06-01,11,8.8,6.6,iOS,False,AU
2336,8f668866-4d8a-4b7d-8999-fe957974178e,2017-07-01,7,5.6000000000000005,4.2,iOS,False,AU
2337,8f668866-4d8a-4b7d-8999-fe957974178e,2017-08-01,8,6.4,4.8,iOS,False,AU
2338,6fcb7e52-6164-48cf-a480-9139cbe3a033,2016-03-01,2,1.6,1.2,Android,False,NL
2339,fa78caa5-0112-4ca4-bba8-86d48f8f9eed,2016-02-01,8,6.4,4.8,Android,False,NL
2340,fa78caa5-0112-4ca4-bba8-86d48f8f9eed,2016-03-01,13,10.4,7.8,Android,False,NL
2341,fa78caa5-0112-4ca4-bba8-86d48f8f9eed,2016-04-01,12,9.600000000000001,7.199999999999999,Android,False,NL
2342,fa78caa5-0112-4ca4-bba8-86d48f8f9eed,2016-05-01,7,5.6000000000000005,4.2,Android,False,NL
2343,fa78caa5-0112-4ca4-bba8-86d48f8f9eed,2016-06-01,7,5.6000000000000005,4.2,Android,False,NL
2344,5ed34683-d9c6-4b64-bcba-85ed942a4bc5,2016-09-01,3,2.4000000000000004,1.7999999999999998,iOS,False,NL
2345,1d55f987-8e09-4809-a987-c5b7276a0a3e,2016-02-01,11,8.8,6.6,iOS,False,NL
2346,ef8df125-e432-407d-978c-7ce3ba07dfa2,2016-10-01,2,1.6,1.2,Android,False,NL
2347,ef8df125-e432-407d-978c-7ce3ba07dfa2,2016-11-01,13,10.4,7.8,Android,False,NL
2348,ef8df125-e432-407d-978c-7ce3ba07dfa2,2016-12-01,7,5.6000000000000005,4.2,Android,False,NL
2349,ef8df125-e432-407d-978c-7ce3ba07dfa2,2017-01-01,1,0.8,0.6,Android,False,NL
2350,ef8df125-e432-407d-978c-7ce3ba07dfa2,2017-02-01,7,5.6000000000000005,4.2,Android,False,NL
2351,ef8df125-e432-407d-978c-7ce3ba07dfa2,2017-03-01,9,7.2,5.3999999999999995,Android,False,NL
2352,ef8df125-e432-407d-978c-7ce3ba07dfa2,2017-04-01,1,0.8,0.6,Android,False,NL
2353,ef8df125-e432-407d-978c-7ce3ba07dfa2,2017-05-01,2,1.6,1.2,Android,False,NL
2354,ef8df125-e432-407d-978c-7ce3ba07dfa2,2017-06-01,12,9.600000000000001,7.199999999999999,Android,False,NL
2355,ef8df125-e432-407d-978c-7ce3ba07dfa2,2017-07-01,7,5.6000000000000005,4.2,Android,False,NL
2356,ef8df125-e432-407d-978c-7ce3ba07dfa2,2017-08-01,10,8.0,6.0,Android,False,NL
2357,85ca36eb-a9f3-4cfa-a6a5-e3791c019c49,2016-08-01,10,8.0,6.0,iOS,True,FR
2358,85ca36eb-a9f3-4cfa-a6a5-e3791c019c49,2016-09-01,3,2.4000000000000004,1.7999999999999998,iOS,True,FR
2359,85ca36eb-a9f3-4cfa-a6a5-e3791c019c49,2016-10-01,12,9.600000000000001,7.199999999999999,iOS,True,FR
2360,85ca36eb-a9f3-4cfa-a6a5-e3791c019c49,2016-11-01,1,0.8,0.6,iOS,True,FR
2361,85ca36eb-a9f3-4cfa-a6a5-e3791c019c49,2016-12-01,1,0.8,0.6,iOS,True,FR
2362,85ca36eb-a9f3-4cfa-a6a5-e3791c019c49,2017-01-01,5,4.0,3.0,iOS,True,FR
2363,85ca36eb-a9f3-4cfa-a6a5-e3791c019c49,2017-02-01,9,7.2,5.3999999999999995,iOS,True,FR
2364,85ca36eb-a9f3-4cfa-a6a5-e3791c019c49,2017-03-01,11,8.8,6.6,iOS,True,FR
2365,85ca36eb-a9f3-4cfa-a6a5-e3791c019c49,2017-04-01,9,7.2,5.3999999999999995,iOS,True,FR
2366,85ca36eb-a9f3-4cfa-a6a5-e3791c019c49,2017-05-01,9,7.2,5.3999999999999995,iOS,True,FR
2367,85ca36eb-a9f3-4cfa-a6a5-e3791c019c49,2017-06-01,11,8.8,6.6,iOS,True,FR
2368,85ca36eb-a9f3-4cfa-a6a5-e3791c019c49,2017-07-01,1,0.8,0.6,iOS,True,FR
2369,85ca36eb-a9f3-4cfa-a6a5-e3791c019c49,2017-08-01,5,4.0,3.0,iOS,True,FR
2370,d7ba3466-7569-45bd-8270-135385ebb432,2016-05-01,10,8.0,6.0,Android,True,AU
2371,07c6833b-e883-472c-88f6-a6107bfcaf31,2016-07-01,8,6.4,4.8,iOS,False,AU
2372,83bb9a63-68ec-4a06-9435-991ffffb6c75,2016-02-01,1,0.8,0.6,Android,False,NL
2373,8ba75139-e266-4d01-bd0d-8d20d5e1a2fc,2016-05-01,7,5.6000000000000005,4.2,Android,False,AU
2374,68dc6aa8-0894-47db-a791-42776ba4acd6,2016-05-01,6,4.800000000000001,3.5999999999999996,iOS,False,NL
2375,68dc6aa8-0894-47db-a791-42776ba4acd6,2016-06-01,4,3.2,2.4,iOS,False,NL
2376,68dc6aa8-0894-47db-a791-42776ba4acd6,2016-07-01,4,3.2,2.4,iOS,False,NL
2377,68dc6aa8-0894-47db-a791-42776ba4acd6,2016-08-01,7,5.6000000000000005,4.2,iOS,False,NL
2378,68dc6aa8-0894-47db-a791-42776ba4acd6,2016-09-01,9,7.2,5.3999999999999995,iOS,False,NL
2379,68dc6aa8-0894-47db-a791-42776ba4acd6,2016-10-01,7,5.6000000000000005,4.2,iOS,False,NL
2380,68dc6aa8-0894-47db-a791-42776ba4acd6,2016-11-01,2,1.6,1.2,iOS,False,NL
2381,68dc6aa8-0894-47db-a791-42776ba4acd6,2016-12-01,2,1.6,1.2,iOS,False,NL
2382,68dc6aa8-0894-47db-a791-42776ba4acd6,2017-01-01,4,3.2,2.4,iOS,False,NL
2383,68dc6aa8-0894-47db-a791-42776ba4acd6,2017-02-01,4,3.2,2.4,iOS,False,NL
2384,68dc6aa8-0894-47db-a791-42776ba4acd6,2017-03-01,5,4.0,3.0,iOS,False,NL
2385,68dc6aa8-0894-47db-a791-42776ba4acd6,2017-04-01,6,4.800000000000001,3.5999999999999996,iOS,False,NL
2386,68dc6aa8-0894-47db-a791-42776ba4acd6,2017-05-01,10,8.0,6.0,iOS,False,NL
2387,68dc6aa8-0894-47db-a791-42776ba4acd6,2017-06-01,11,8.8,6.6,iOS,False,NL
2388,68dc6aa8-0894-47db-a791-42776ba4acd6,2017-07-01,6,4.800000000000001,3.5999999999999996,iOS,False,NL
2389,68dc6aa8-0894-47db-a791-42776ba4acd6,2017-08-01,8,6.4,4.8,iOS,False,NL
2390,f9faed56-56fb-4b74-ad21-e61893ffc58e,2016-06-01,12,9.600000000000001,7.199999999999999,Android,False,NL
2391,9e21aa97-6c27-48e0-ab65-b999d9fee08c,2016-08-01,8,6.4,4.8,Android,True,NL
2392,3045e488-97fc-4aa3-8bcf-abe9fd765988,2016-05-01,6,4.800000000000001,3.5999999999999996,iOS,False,FR
2393,3045e488-97fc-4aa3-8bcf-abe9fd765988,2016-06-01,10,8.0,6.0,iOS,False,FR
2394,3045e488-97fc-4aa3-8bcf-abe9fd765988,2016-07-01,12,9.600000000000001,7.199999999999999,iOS,False,FR
2395,3045e488-97fc-4aa3-8bcf-abe9fd765988,2016-08-01,4,3.2,2.4,iOS,False,FR
2396,3045e488-97fc-4aa3-8bcf-abe9fd765988,2016-09-01,3,2.4000000000000004,1.7999999999999998,iOS,False,FR
2397,3045e488-97fc-4aa3-8bcf-abe9fd765988,2016-10-01,13,10.4,7.8,iOS,False,FR
